,isbn,title,author,avg_rating,count_rating,count_reviews,date_published,top_genre,genre1,genre2,genre3
895,9780698148178,Giving In,Maya Banks,3.84,8639.0,534.0,2014-05-06,"Romance, Erotica, BDSM, Contemporary Romance, Contemporary, Erotic Romance, Fiction",Romance,Erotica,BDSM
896,9780692214848,,,,,,,,,,
897,9781476775951,Rush Too Far,Abbi Glines,4.2,32686.0,1970.0,2014-05-06,"Romance, New Adult, Contemporary, Contemporary Romance, Young Adult, Chick Lit, Erotica",Romance,New Adult,Contemporary
898,9781939962447,,,,,,,,,,
899,9781476709208,The Keeper,John Lescroart,3.99,3815.0,351.0,2014-05-06,"Mystery, Fiction, Crime, Thriller, Suspense, Legal Thriller, Mystery Thriller",Mystery,Fiction,Crime
900,9781451628357,Walking on Water,Richard Paul Evans,4.33,9092.0,1266.0,2015-05-05,"Fiction, Inspirational, Christian Fiction, Adult Fiction, Christian, Adult, Audiobook",Fiction,Inspirational,Christian Fiction
901,9781460331187,When We Met,Susan Mallery,4.12,6737.0,554.0,2014-04-29,"Romance, Contemporary Romance, Contemporary, Chick Lit, Fiction, Adult, Adult Fiction",Romance,Contemporary Romance,Contemporary
902,9780062333049,Nash,Jay Crownover,4.19,28235.0,2185.0,2014-04-24,"Romance, New Adult, Contemporary, Contemporary Romance, Adult, Fiction, Erotica",Romance,New Adult,Contemporary
903,9781250020031,Live to See Tomorrow,Iris Johansen,4.01,3417.0,283.0,2014-04-29,"Mystery, Fiction, Thriller, Mystery Thriller, Suspense, Romantic Suspense, Paranormal",Mystery,Fiction,Thriller
904,9781928068112,A Sweet Life Boxed Set,Bella Andre,4.03,602.0,67.0,2014-05-01,"Anthologies, Romance, Contemporary, Contemporary Romance, Fiction, Mystery, Adult Fiction",Anthologies,Romance,Contemporary
905,9781460331224,Burning Dawn,Gena Showalter,4.31,10319.0,773.0,2014-04-29,"Paranormal Romance, Paranormal, Romance, Angels, Fantasy, Demons, Adult",Paranormal Romance,Paranormal,Romance
906,9780991379644,The Fixed Trilogy,Laurelin Paige,4.35,20291.0,1217.0,2014-03-07,"Romance, Erotica, Contemporary Romance, Contemporary, Erotic Romance, Adult, Fiction",Romance,Erotica,Contemporary Romance
907,9781101621011,Otherwise Engaged,Amanda Quick,3.88,7538.0,729.0,2014-04-22,"Romance, Historical Romance, Historical, Mystery, Historical Fiction, Fiction, Romantic Suspense",Romance,Historical Romance,Historical
908,9780385351867,Chestnut Street,Maeve Binchy,3.7,12751.0,1651.0,2014-01-01,"Fiction, Short Stories, Ireland, Chick Lit, Contemporary, Irish Literature, Audiobook",Fiction,Short Stories,Ireland
909,9780062225450,Reconstructing Amelia,Kimberly McCreight,3.83,129998.0,12031.0,2013-04-02,"Mystery, Fiction, Thriller, Young Adult, Mystery Thriller, Contemporary, Suspense",Mystery,Fiction,Thriller
910,9780062336583,Little Girl Lost,Brian McGilloway,3.71,8830.0,653.0,2011-05-01,"Mystery, Crime, Fiction, Thriller, Ireland, Mystery Thriller, Suspense",Mystery,Crime,Fiction
911,9780316211246,NYPD Red 2,James Patterson,4.13,22324.0,1319.0,2014-03-24,"Mystery, Fiction, Thriller, Crime, Audiobook, Suspense, Detective",Mystery,Fiction,Thriller
912,9781476749105,I've Got You Under My Skin,Mary Higgins Clark,3.82,21873.0,1902.0,2014-04-01,"Mystery, Fiction, Thriller, Suspense, Mystery Thriller, Audiobook, Crime",Mystery,Fiction,Thriller
913,9780698148635,Missing You,Harlan Coben,3.99,54260.0,4397.0,2014-03-18,"Mystery, Thriller, Fiction, Crime, Suspense, Mystery Thriller, Audiobook",Mystery,Thriller,Fiction
914,9780062124289,Flight Behavior,Barbara Kingsolver,3.8,90449.0,10657.0,2012-11-01,"Fiction, Literary Fiction, Contemporary, Environment, Climate Change, Nature, Book Club",Fiction,Literary Fiction,Contemporary
915,9780553392111,The Space Between,Diana Gabaldon,4.25,18588.0,891.0,2012-10-11,"Historical Fiction, Fiction, Fantasy, Time Travel, Romance, Historical, Historical Romance",Historical Fiction,Fiction,Fantasy
916,9780698140271,Shadow Spell,Nora Roberts,4.07,38784.0,2307.0,2014-03-25,"Romance, Fantasy, Paranormal, Fiction, Paranormal Romance, Magic, Witches",Romance,Fantasy,Paranormal
917,9781480441927,The Hanging Judge: A Novel,Michael Ponsor,3.78,1865.0,222.0,2013-01-01,"Fiction, Mystery, Legal Thriller, Thriller, Crime, Mystery Thriller, Suspense",Fiction,Mystery,Legal Thriller
918,9781101615898,Carnal Curiosity,Stuart Woods,3.79,5469.0,413.0,2014-04-04,"Mystery, Fiction, Thriller, Suspense, Crime, Mystery Thriller, Audiobook",Mystery,Fiction,Thriller
919,9780062088246,A Land More Kind Than Home,Wiley Cash,3.87,26545.0,3611.0,2012-04-17,"Fiction, Mystery, Southern, Literary Fiction, Historical Fiction, Thriller, Religion",Fiction,Mystery,Southern
920,9780743298544,The Boleyn Inheritance,Philippa Gregory,3.9,89369.0,4531.0,2006-12-05,"Historical Fiction, Fiction, Historical, Romance, Tudor Period, British Literature, Adult",Historical Fiction,Fiction,Historical
921,9780990317005,,,,,,,,,,
922,9781101602188,The King,J.R. Ward,4.37,53165.0,4741.0,2014-04-01,"Paranormal, Vampires, Paranormal Romance, Romance, Fantasy, Urban Fantasy, Adult",Paranormal,Vampires,Paranormal Romance
923,9780385537926,Sycamore Row,John Grisham,4.07,125567.0,10941.0,2013-10-22,"Fiction, Mystery, Thriller, Legal Thriller, Crime, Audiobook, Mystery Thriller",Fiction,Mystery,Thriller
924,9781101615003,Wild Wolf,Jennifer Ashley,4.15,5053.0,314.0,2014-04-01,"Paranormal, Paranormal Romance, Romance, Shapeshifters, Fantasy, Urban Fantasy, Werewolves",Paranormal,Paranormal Romance,Romance
925,9780698175242,The Invention of Wings,Sue Monk Kidd,4.25,304439.0,25481.0,2014-01-07,"Historical Fiction, Fiction, Historical, Book Club, Audiobook, Adult, Adult Fiction",Historical Fiction,Fiction,Historical
926,9781466854239,Play,Kylie Scott,4.26,56889.0,4992.0,2014-03-25,"Romance, New Adult, Contemporary Romance, Contemporary, Music, Humor, Adult",Romance,New Adult,Contemporary Romance
927,9781426898075,Fatal Jeopardy,Marie Force,4.52,4982.0,328.0,2014-03-24,"Romantic Suspense, Romance, Mystery, Contemporary Romance, Contemporary, Suspense, Mystery Thriller",Romantic Suspense,Romance,Mystery
928,9780345549860,Blossom Street Brides,Debbie Macomber,4.05,8800.0,880.0,2014-03-13,"Romance, Fiction, Chick Lit, Contemporary Romance, Audiobook, Contemporary, Knitting",Romance,Fiction,Chick Lit
929,9780804170710,The Thousand-Dollar Tan Line,Rob Thomas,3.98,44251.0,4949.0,2014-03-25,"Mystery, Fiction, Audiobook, Crime, Contemporary, Mystery Thriller, Adult",Mystery,Fiction,Audiobook
930,9781459213234,The Return of Rafe MacKade,Nora Roberts,4.1,14287.0,548.0,1995-04-01,"Romance, Contemporary Romance, Contemporary, Fiction, Adult, Chick Lit, Paranormal",Romance,Contemporary Romance,Contemporary
931,9781466842038,Tempting Fate,Jane Green,3.63,17046.0,1754.0,2014-03-25,"Chick Lit, Fiction, Romance, Contemporary, Audiobook, Womens Fiction, Adult Fiction",Chick Lit,Fiction,Romance
932,9781476753171,Maybe Someday,Colleen Hoover,4.08,406365.0,32049.0,2014-04-18,"Romance, New Adult, Contemporary, Contemporary Romance, Fiction, Young Adult, Music",Romance,New Adult,Contemporary
933,9780062098085,Beautiful Ruins,Jess Walter,3.68,173173.0,16564.0,2012-06-12,"Fiction, Historical Fiction, Italy, Romance, Audiobook, Contemporary, Book Club",Fiction,Historical Fiction,Italy
934,9781101615751,Feral Heat,Jennifer Ashley,4.1,3811.0,215.0,2014-03-18,"Paranormal, Paranormal Romance, Shapeshifters, Romance, Novella, Fantasy, Urban Fantasy",Paranormal,Paranormal Romance,Shapeshifters
935,9781455557288,Bullseye - an Original Will Robie / The Camel Club Short Story,David Baldacci,4.08,14547.0,698.0,2014-02-04,"Thriller, Fiction, Mystery, Short Stories, Suspense, Audiobook, Action",Thriller,Fiction,Mystery
936,9780345530936,Power Play,Danielle Steel,3.87,8441.0,587.0,2014-03-11,"Romance, Fiction, Chick Lit, Drama, Contemporary, Contemporary Romance, Audiobook",Romance,Fiction,Chick Lit
937,9781455599509,You Should Have Known,Jean Hanff Korelitz,3.45,28691.0,3483.0,2014-03-18,"Fiction, Mystery, Thriller, Contemporary, Mystery Thriller, Suspense, Audiobook",Fiction,Mystery,Thriller
938,9781459245990,Aftershock,Sylvia Day,3.85,19333.0,858.0,2014-03-11,"Romance, Erotica, Contemporary Romance, Contemporary, Adult, Erotic Romance, Fiction",Romance,Erotica,Contemporary Romance
939,9781101638835,Night Broken,Patricia Briggs,4.42,61664.0,3956.0,2014-03-04,"Urban Fantasy, Fantasy, Paranormal, Vampires, Romance, Werewolves, Shapeshifters",Urban Fantasy,Fantasy,Paranormal
940,9781250034472,Be Careful What You Wish For,Jeffrey Archer,4.11,37505.0,2256.0,2014-03-11,"Fiction, Historical Fiction, Mystery, Audiobook, Historical, Thriller, Drama",Fiction,Historical Fiction,Mystery
941,9780698150171,Stone Cold,C.J. Box,4.27,15217.0,1055.0,2014-03-11,"Mystery, Fiction, Thriller, Westerns, Crime, Suspense, Mystery Thriller",Mystery,Fiction,Thriller
942,9780698152427,The Invention of Wings,Sue Monk Kidd,4.25,304439.0,25481.0,2014-01-07,"Historical Fiction, Fiction, Historical, Book Club, Audiobook, Adult, Adult Fiction",Historical Fiction,Fiction,Historical
943,9780062109590,American Gods,Neil Gaiman,4.11,886076.0,44797.0,2001-06-19,"Fantasy, Fiction, Mythology, Urban Fantasy, Audiobook, Science Fiction, Science Fiction Fantasy",Fantasy,Fiction,Mythology
944,9780316211116,Private L.A.,James Patterson,3.93,15460.0,914.0,2014-02-10,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Audiobook, Suspense",Mystery,Fiction,Thriller
945,9781609827885,,,,,,,,,,
946,9780345543103,The Chase,Janet Evanovich,3.99,28727.0,2193.0,2014-02-25,"Mystery, Fiction, Humor, Crime, Romance, Audiobook, Thriller",Mystery,Fiction,Humor
947,9781429949620,Words of Radiance,Brandon Sanderson,4.76,303067.0,18329.0,2014-03-04,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook, Adult, Magic",Fantasy,Fiction,Epic Fantasy
948,9780989450249,Crashed,K. Bromberg,4.52,45269.0,3713.0,2014-03-03,"Romance, Sports, Contemporary Romance, Contemporary, Erotica, Sports Romance, Adult",Romance,Sports,Contemporary Romance
949,9780698140738,The Bootlegger,Clive Cussler,3.98,5421.0,376.0,2014-03-04,"Fiction, Adventure, Thriller, Mystery, Action, Historical Fiction, Suspense",Fiction,Adventure,Thriller
950,9781938127397,Just To Be With You,Bella Andre,4.29,6752.0,384.0,2014-03-05,"Romance, Contemporary Romance, Contemporary, Fiction, Chick Lit, Family, Adult",Romance,Contemporary Romance,Contemporary
951,9780062184740,The Whole Enchilada,Diane Mott Davidson,3.74,9313.0,1159.0,2013-08-27,"Mystery, Fiction, Cozy Mystery, Audiobook, Mystery Thriller, Culinary, Adult",Mystery,Fiction,Cozy Mystery
952,9780615955032,Lucky 7 Bad Boys Contemporary Romance Boxed Set,Charity Pineiro,3.86,539.0,43.0,2014-03-03,"Anthologies, Romance, Contemporary, Contemporary Romance, Amazon, Collections, Adult",Anthologies,Romance,Contemporary
953,9780991127351,Toxic,Rachel Van Dyken,4.17,12181.0,1175.0,2014-03-04,"Romance, New Adult, College, Contemporary Romance, Contemporary, Young Adult, Music",Romance,New Adult,College
954,9781101617267,Concealed in Death,J.D. Robb,4.31,23718.0,1531.0,2014-02-18,"Mystery, Romance, Fiction, Crime, Romantic Suspense, Futuristic, Suspense",Mystery,Romance,Fiction
955,9781460326992,The Chance,Robyn Carr,4.08,10851.0,662.0,2014-02-15,"Romance, Contemporary Romance, Contemporary, Fiction, Chick Lit, Audiobook, Adult",Romance,Contemporary Romance,Contemporary
956,9781941824016,Friends—And Then Some,Debbie Macomber,3.81,2619.0,115.0,1986-01-01,"Romance, Fiction, Contemporary, Chick Lit, Contemporary Romance, Audiobook, Womens Fiction",Romance,Fiction,Contemporary
957,9780062300157,The Undead Pool,Kim Harrison,4.44,28116.0,1873.0,2014-02-25,"Urban Fantasy, Fantasy, Paranormal, Vampires, Demons, Witches, Magic",Urban Fantasy,Fantasy,Paranormal
958,9781476756561,Take a Chance,Abbi Glines,4.13,37561.0,2564.0,2014-02-05,"Romance, New Adult, Contemporary, Contemporary Romance, Young Adult, Chick Lit, Erotica",Romance,New Adult,Contemporary
959,9781630350208,The Arrangement 14: The Ferro Family,H.M. Ward,4.16,5588.0,422.0,2014-02-23,"Romance, Erotica, Contemporary, New Adult, Contemporary Romance, Adult, Dark",Romance,Erotica,Contemporary
960,9780062267917,Hard as You Can,Laura Kaye,4.08,9148.0,888.0,2014-02-25,"Romance, Military Fiction, Romantic Suspense, Contemporary, Contemporary Romance, Suspense, Adult",Romance,Military Fiction,Romantic Suspense
961,9780345548412,Killer,Jonathan Kellerman,3.98,12623.0,888.0,2014-02-11,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook",Mystery,Fiction,Thriller
962,9781455521142,Once in a Lifetime,Jill Shalvis,4.15,8042.0,769.0,2014-02-18,"Romance, Contemporary Romance, Contemporary, Chick Lit, Adult, Fiction, Audiobook",Romance,Contemporary Romance,Contemporary
963,9780062078094,Vampire Most Wanted,Lynsay Sands,4.17,8250.0,557.0,2014-02-18,"Romance, Paranormal, Paranormal Romance, Vampires, Fantasy, Adult, Fiction",Romance,Paranormal,Paranormal Romance
964,9781940218083,The Ex Games,J.S. Cooper,3.69,11122.0,518.0,2013-12-25,"Romance, Erotica, Contemporary Romance, New Adult, Adult, Contemporary, Novella",Romance,Erotica,Contemporary Romance
965,9781476745039,Moving Target,J.A. Jance,4.06,4730.0,418.0,2014-02-18,"Mystery, Fiction, Thriller, Audiobook, Mystery Thriller, Crime, Suspense",Mystery,Fiction,Thriller
966,9780812995756,Still Life with Bread Crumbs,Anna Quindlen,3.67,50836.0,5123.0,2014-01-01,"Fiction, Romance, Contemporary, Chick Lit, Adult Fiction, Adult, Relationships",Fiction,Romance,Contemporary
967,9781940218090,The Ex Games 2,J.S. Cooper,3.73,9330.0,298.0,2013-12-30,"Romance, Erotica, Contemporary Romance, Contemporary, New Adult, Adult, Novella",Romance,Erotica,Contemporary Romance
968,9781429945080,Like a Mighty Army,David Weber,4.16,4819.0,264.0,2014-01-14,"Science Fiction, Fantasy, Fiction, Military Fiction, Military Science Fiction, Space Opera, Science Fiction Fantasy",Science Fiction,Fantasy,Fiction
969,9780345807168,Cockroaches,Jo Nesbø,3.73,53730.0,3190.0,1998-01-01,"Crime, Mystery, Fiction, Thriller, Detective, Audiobook, Mystery Thriller",Crime,Mystery,Fiction
970,9780989108188,,,,,,,,,,
971,9780062207524,The House Girl,Tara Conklin,3.77,60822.0,5687.0,2013-02-12,"Historical Fiction, Fiction, Historical, Audiobook, Adult, Adult Fiction, Book Club",Historical Fiction,Fiction,Historical
972,9781476729107,The Rosie Project,Graeme Simsion,4.02,533482.0,45275.0,2013-01-30,"Fiction, Romance, Contemporary, Humor, Chick Lit, Adult, Audiobook",Fiction,Romance,Contemporary
973,9780698150157,The Counterfeit Agent,Alex Berenson,4.0,4926.0,357.0,2014-02-11,"Fiction, Thriller, Espionage, Mystery, Mystery Thriller, Spy Thriller, Suspense",Fiction,Thriller,Espionage
974,9780062294791,Be with Me,J. Lynn,4.11,49271.0,3376.0,2014-02-04,"Romance, New Adult, Contemporary, College, Contemporary Romance, Young Adult, Abuse",Romance,New Adult,Contemporary
975,9780698148161,Letting Go,Maya Banks,3.63,13047.0,1067.0,2014-02-04,"Romance, BDSM, Erotica, Contemporary Romance, Contemporary, Erotic Romance, Adult",Romance,BDSM,Erotica
976,9781630350147,The Arrangement 13: The Ferro Family,H.M. Ward,4.21,6027.0,475.0,2014-02-02,"Romance, New Adult, Erotica, Contemporary, Adult, Dark, Drama",Romance,New Adult,Erotica
977,9781455599158,Kaleidoscope,Kristen Ashley,4.18,23258.0,1697.0,2014-02-04,"Romance, Contemporary Romance, Contemporary, Adult, Chick Lit, Suspense, Romantic Suspense",Romance,Contemporary Romance,Contemporary
978,9781101612491,Rule Breaker,Lora Leigh,4.19,5475.0,415.0,2014-02-04,"Paranormal, Romance, Paranormal Romance, Shapeshifters, Erotica, Fantasy, Erotic Romance",Paranormal,Romance,Paranormal Romance
979,9781101636350,All You Need is Love,Marie Force,4.29,6684.0,681.0,2014-02-01,"Romance, Contemporary Romance, Contemporary, Chick Lit, Family, Fiction, Adult",Romance,Contemporary Romance,Contemporary
980,9781622664764,Staking His Claim,Tessa Bailey,3.99,8552.0,704.0,2014-02-03,"Romance, Contemporary Romance, Contemporary, Erotica, BDSM, Adult, Military Fiction",Romance,Contemporary Romance,Contemporary
981,9781429984379,Only Time Will Tell,Jeffrey Archer,4.1,86646.0,6231.0,2011-05-12,"Fiction, Historical Fiction, Historical, Mystery, Audiobook, Thriller, Drama",Fiction,Historical Fiction,Historical
982,9780061957659,Labor Day,Joyce Maynard,3.59,33016.0,3525.0,2009-01-01,"Fiction, Romance, Contemporary, Coming Of Age, Adult Fiction, Adult, Audiobook",Fiction,Romance,Contemporary
983,9780062075840,Up From the Grave,Jeaniene Frost,4.27,31980.0,2619.0,2014-01-28,"Vampires, Urban Fantasy, Paranormal, Paranormal Romance, Romance, Fantasy, Adult",Vampires,Urban Fantasy,Paranormal
984,9780698144088,Reaper's Legacy,Joanna Wylde,4.23,35920.0,2509.0,2014-01-28,"Romance, Contemporary, Contemporary Romance, Erotica, Adult, Erotic Romance, Abuse",Romance,Contemporary,Contemporary Romance
985,9781250022370,Best Kept Secret,Jeffrey Archer,4.02,45786.0,2748.0,2013-04-30,"Fiction, Historical Fiction, Mystery, Audiobook, Historical, Drama, Thriller",Fiction,Historical Fiction,Mystery
986,9781429949033,The Sins of the Father,Jeffrey Archer,4.09,60261.0,3578.0,2012-03-01,"Fiction, Historical Fiction, Historical, Mystery, Audiobook, Thriller, Drama",Fiction,Historical Fiction,Historical
987,9780316207027,First Love,James Patterson,3.78,18284.0,2149.0,2014-01-13,"Romance, Young Adult, Fiction, Contemporary, Chick Lit, Audiobook, Realistic Fiction",Romance,Young Adult,Fiction
988,9781460325278,Home to Seaview Key,Sherryl Woods,3.96,2443.0,197.0,2014-01-10,"Romance, Fiction, Contemporary Romance, Contemporary, Chick Lit, Womens Fiction, Family",Romance,Fiction,Contemporary Romance
989,9780988210899,Final Vow,Kathleen Brooks,4.58,3900.0,222.0,2014-01-01,"Romance, Romantic Suspense, Contemporary, Contemporary Romance, Suspense, Fiction, Westerns",Romance,Romantic Suspense,Contemporary
990,9781451650099,The Professional: Part 2,Kresley Cole,4.12,6294.0,464.0,2014-01-06,"Romance, Erotica, BDSM, Contemporary, Contemporary Romance, Erotic Romance, Adult",Romance,Erotica,BDSM
991,9781451636949,Flowers in the Attic,V.C. Andrews,3.84,199648.0,11225.0,1979-01-01,"Fiction, Horror, Young Adult, Classics, Mystery, Gothic, Thriller",Fiction,Horror,Young Adult
992,9781617731242,Chocolate Chip Cookie Murder,Joanne Fluke,3.7,56960.0,4343.0,2000-04-01,"Mystery, Cozy Mystery, Fiction, Mystery Thriller, Adult, Crime, Audiobook",Mystery,Cozy Mystery,Fiction
993,9780698148529,Fear Nothing,Lisa Gardner,4.14,26622.0,2065.0,2014-01-07,"Mystery, Thriller, Fiction, Suspense, Mystery Thriller, Crime, Audiobook",Mystery,Thriller,Fiction
994,9780062110855,The Golem and the Jinni,Helene Wecker,4.12,119263.0,14993.0,2013-04-23,"Fantasy, Historical Fiction, Fiction, Magical Realism, Historical, Audiobook, Urban Fantasy",Fantasy,Historical Fiction,Fiction
995,9780987375285,Scandalous Brides,Annette Blair,3.83,568.0,20.0,2014-01-13,"Historical Romance, Romance, Regency, Historical, Historical Fiction, Anthologies, Regency Romance",Historical Romance,Romance,Regency
996,9780698148451,The Polaris Protocol,Brad Taylor,4.27,5832.0,191.0,2014-01-14,"Thriller, Fiction, Action, Espionage, Adventure, Spy Thriller, Military Fiction",Thriller,Fiction,Action
997,9781101636497,Command Authority,Tom Clancy,4.14,16169.0,959.0,2013-12-03,"Fiction, Thriller, Espionage, Military Fiction, Action, Mystery Thriller, Adventure",Fiction,Thriller,Espionage
998,9780316369862,Switchblade,Michael Connelly,3.68,8941.0,575.0,2014-01-14,"Mystery, Fiction, Crime, Short Stories, Thriller, Audiobook, Mystery Thriller",Mystery,Fiction,Crime
999,9780991379606,Forever with You,Laurelin Paige,4.31,31134.0,1797.0,2014-01-06,"Romance, Erotica, Contemporary Romance, Contemporary, Adult, New Adult, Erotic Romance",Romance,Erotica,Contemporary Romance
1000,9780316210928,Cross My Heart,James Patterson,4.1,24666.0,2045.0,2013-11-25,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Audiobook, Suspense",Mystery,Fiction,Thriller
1001,9780698136922,Dark Wolf,Christine Feehan,4.41,10696.0,814.0,2014-01-07,"Paranormal, Paranormal Romance, Romance, Vampires, Fantasy, Shapeshifters, Dark",Paranormal,Paranormal Romance,Romance
1002,9781101615881,Standup Guy,Stuart Woods,3.88,5674.0,374.0,2014-01-07,"Mystery, Fiction, Thriller, Suspense, Crime, Mystery Thriller, Audiobook",Mystery,Fiction,Thriller
1003,9781101602607,After the Storm,Maya Banks,3.9,11153.0,962.0,2014-01-07,"Romance, Romantic Suspense, Military Fiction, Contemporary Romance, Contemporary, Suspense, Military Romance",Romance,Romantic Suspense,Military Fiction
1004,9781101620984,River Road,Jayne Ann Krentz,3.84,8659.0,803.0,2014-01-07,"Romance, Romantic Suspense, Mystery, Suspense, Contemporary, Fiction, Contemporary Romance",Romance,Romantic Suspense,Mystery
1005,9780062302397,Rome,Jay Crownover,4.19,32806.0,2395.0,2014-01-07,"Romance, New Adult, Contemporary, Contemporary Romance, Military Fiction, Adult, Erotica",Romance,New Adult,Contemporary
1006,9780804176675,Wanted,J. Kenner,3.91,14553.0,1080.0,2014-01-07,"Romance, Erotica, Contemporary Romance, BDSM, Adult, Contemporary, Erotic Romance",Romance,Erotica,Contemporary Romance
1007,9780062294760,Wait for You,J. Lynn,4.15,157841.0,9773.0,2013-04-02,"Romance, New Adult, Contemporary, College, Contemporary Romance, Young Adult, Abuse",Romance,New Adult,Contemporary
1008,9780345542908,Takedown Twenty,Janet Evanovich,3.85,63808.0,5579.0,2013-11-19,"Mystery, Fiction, Humor, Chick Lit, Romance, Audiobook, Crime",Mystery,Fiction,Humor
1009,9781460323762,Big Sky Secrets,Linda Lael Miller,3.98,2436.0,217.0,2013-08-15,"Romance, Contemporary Romance, Westerns, Western Romance, Contemporary, Fiction, Family",Romance,Contemporary Romance,Westerns
1010,9780316069502,The Gods of Guilt,Michael Connelly,4.19,56208.0,4049.0,2013-12-02,"Mystery, Fiction, Crime, Thriller, Legal Thriller, Audiobook, Mystery Thriller",Mystery,Fiction,Crime
1011,9781101636510,Hazardous Duty,W.E.B. Griffin,3.56,2517.0,245.0,2013-12-31,"Fiction, Military Fiction, Thriller, Espionage, Adventure, Humor, Spy Thriller",Fiction,Military Fiction,Thriller
1012,9780062200594,NOS4A2,Joe Hill,4.08,121626.0,13991.0,2013-04-30,"Horror, Fiction, Fantasy, Thriller, Audiobook, Paranormal, Vampires",Horror,Fiction,Fantasy
1013,9781455521227,King and Maxwell,David Baldacci,4.15,35023.0,2130.0,2013-11-19,"Fiction, Mystery, Thriller, Suspense, Crime, Mystery Thriller, Audiobook",Fiction,Mystery,Thriller
1014,9780345539656,Innocence,Dean Koontz,3.73,23980.0,2642.0,2014-01-23,"Horror, Fiction, Fantasy, Thriller, Mystery, Suspense, Paranormal",Horror,Fiction,Fantasy
1015,9781476727660,Doctor Sleep,Stephen King,4.13,244387.0,22335.0,2013-09-24,"Horror, Fiction, Thriller, Fantasy, Paranormal, Audiobook, Supernatural",Horror,Fiction,Thriller
1016,9780385537865,Inferno,Dan Brown,3.88,532428.0,38791.0,2013-05-14,"Fiction, Thriller, Mystery, Mystery Thriller, Historical Fiction, Suspense, Adventure",Fiction,Thriller,Mystery
1017,9781101611029,Six Years,Harlan Coben,3.84,80835.0,6622.0,2013-03-19,"Mystery, Thriller, Fiction, Mystery Thriller, Suspense, Crime, Audiobook",Mystery,Thriller,Fiction
1018,9781101203545,Naked in Death,J.D. Robb,4.13,185726.0,7289.0,1995-07-01,"Mystery, Romance, Crime, Fiction, Romantic Suspense, Thriller, Suspense",Mystery,Romance,Crime
1019,9781451650068,The Professional: Part 1,Kresley Cole,4.13,7776.0,722.0,2013-12-16,"Erotica, Contemporary, Contemporary Romance, BDSM, Romance, Erotic Romance, Adult",Erotica,Contemporary,Contemporary Romance
1020,9781455526963,Reaver,Larissa Ione,4.41,10588.0,862.0,2013-12-27,"Paranormal Romance, Paranormal, Romance, Angels, Demons, Fantasy, Urban Fantasy",Paranormal Romance,Paranormal,Romance
1021,9781630350079,The Arrangement 12: The Ferro Family,H.M. Ward,4.28,6690.0,356.0,2013-12-08,"Romance, Erotica, New Adult, Contemporary, Adult, BDSM, Contemporary Romance",Romance,Erotica,New Adult
1022,9781476759555,A Beautiful Wedding,Jamie McGuire,3.98,65338.0,3747.0,2013-12-10,"Romance, New Adult, Contemporary, Contemporary Romance, Novella, Young Adult, College",Romance,New Adult,Contemporary
1023,9781419939754,True,Laurann Dohner,4.25,13218.0,667.0,2013-09-17,"Paranormal, Romance, Paranormal Romance, Erotica, Fantasy, Science Fiction, Shapeshifters",Paranormal,Romance,Paranormal Romance
1024,9781101636428,Dust:,Patricia Cornwell,3.65,20275.0,1806.0,2013-11-12,"Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Audiobook",Mystery,Fiction,Crime
1025,9780062294395,The First Phone Call from Heaven,Mitch Albom,3.77,62805.0,5891.0,2013-11-11,"Fiction, Inspirational, Contemporary, Mystery, Adult Fiction, Adult, Christian",Fiction,Inspirational,Contemporary
1026,9781101616697,Gabriel's Redemption,Sylvain Reynard,4.2,40389.0,3034.0,2013-12-03,"Romance, Contemporary Romance, Erotica, Contemporary, Adult, New Adult, Fiction",Romance,Contemporary Romance,Erotica
1027,9780804180429,Take Me,J. Kenner,4.15,16600.0,611.0,2013-12-03,"Romance, Erotica, BDSM, Contemporary Romance, Erotic Romance, Novella, Adult",Romance,Erotica,BDSM
1028,9781455582679,The Ever After of Ella and Micha,Jessica Sorensen,4.04,9947.0,584.0,2013-12-03,"New Adult, Romance, Contemporary Romance, Contemporary, Young Adult, Fiction, College",New Adult,Romance,Contemporary Romance
1029,9780345535535,"George R. R. Martin's A Game of Thrones 5-Book Boxed Set: A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows, and and A Dance with Dragons",George R.R. Martin,4.6,58107.0,1769.0,2000-01-01,"Fantasy, Fiction, Science Fiction Fantasy, Adventure, Epic Fantasy, Novels, Dragons",Fantasy,Fiction,Science Fiction Fantasy
1030,9781476755663,Remy,Katy Evans,4.28,31238.0,2017.0,2013-11-26,"Romance, New Adult, Sports, Fighters, Contemporary Romance, Contemporary, Sports Romance",Romance,New Adult,Sports
1031,9780988707498,Broken,Kelly Elliott,4.15,13651.0,967.0,2013-11-01,"Romance, New Adult, Contemporary Romance, Contemporary, Abuse, Westerns, Drama",Romance,New Adult,Contemporary Romance
1032,9781429963930,Ender's Game,Orson Scott Card,4.31,1313769.0,47763.0,1985-01-15,"Science Fiction, Fiction, Young Adult, Fantasy, Classics, Science Fiction Fantasy, Dystopia",Science Fiction,Fiction,Young Adult
